"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,6,143137458
2019,6,143137465
2019,6,143137467
2019,6,143137482
2019,6,143137501
2019,8,143137525
2019,9,143137544
2019,9,143137545
2019,2,143137548
2019,6,143136513
2019,6,143125874
2019,9,143135528
2019,8,143136497
2019,6,143136515
2019,3,143136523
2019,9,143136529
2019,1,143136536
2019,6,143136517
2019,1,143136539
2019,6,145122326
2019,9,145117334
2019,6,145122354
2019,9,145122362
2019,6,145122370
2019,6,145117619
2019,9,145122391
2019,6,145122395
2019,6,145122396
2019,9,145122398
2019,6,145122399
2019,6,145122400
2019,6,145122402
2019,6,145122403
2019,9,145122418
2019,6,145122420
2019,9,145122454
2019,9,146747361
2019,6,146744712
2019,6,146744744
2019,1,146744789
2019,9,146744813
2019,6,146744908
2019,6,146744909
2019,6,146744986
2019,9,146744992
2019,9,146745009
2019,6,146745010
2019,9,146745015
2019,6,146745026
2019,9,146745030
2019,6,146745034
2019,9,146745035
2019,9,146745037
2019,9,146745048
2019,8,146745059
2019,6,146745062
2019,9,146745064
2019,6,146745076
2019,9,146745085
2019,6,146745088
2019,9,146745094
2019,9,146745095
2019,6,146745098
2019,9,146745102
2019,9,146745113
2019,3,146745115
2019,8,146745119
2019,9,146745120
2019,3,146745121
2019,6,146745128
2019,6,146745127
2019,9,146745129
2019,6,146745133
2019,6,146745135
2019,6,146745137
2019,9,146745148
2019,9,146745151
2019,9,146745152
2019,6,146745153
2019,6,146745154
2019,9,146745157
2019,6,146745162
2019,6,146745172
2019,6,146745173
2019,8,146745180
2019,9,146745183
2019,9,146745185
2019,6,146745191
2019,6,146745192
2019,9,146745194
2019,9,146745197
2019,6,146745201
2019,6,146745208
2019,3,146745214
2019,3,146745215
2019,3,146745218
2019,6,146745218
2019,5,146745222
2019,9,146745223
2019,6,146745225
2019,6,146745224
2019,6,146745234
2019,6,146745237
2019,6,146745239
2019,9,146745242
2019,6,146745243
2019,8,146745251
2019,6,146745257
2019,9,146745265
2019,6,146745277
2019,9,146745285
2019,6,146745286
2019,2,146745295
2019,9,146745296
2019,1,146745311
2019,6,146745313
2019,9,146745325
2019,6,146745328
2019,9,146745339
2019,9,146745343
2019,9,146745346
2019,9,146745349
2019,6,146745373
2019,9,146745378
2019,6,146745385
2019,9,146745391
2019,8,146745405
2019,6,146745408
2019,6,146745411
2019,6,146745410
2019,6,146745414
2019,6,146745415
2019,1,146745423
2019,9,146745425
2019,9,146745427
2019,6,146745440
2019,2,146745449
2019,8,146745488
2019,8,146745490
2019,8,146745492
2019,8,146745494
2019,8,146745496
2019,8,146745498
2019,8,146745500
2019,8,146745502
2019,8,146745510
2019,6,146745515
2019,1,146745520
2019,8,146745522
2019,9,146745523
2019,6,146744724
2019,3,146744740
2019,9,146747408
2019,9,146755943
2019,3,146744796
2019,6,146744797
2019,6,146744835
2019,9,146755957
2019,9,146744844
2019,6,146744847
2019,9,146744875
2019,6,146755977
2019,9,146744889
2019,6,146744893
2019,6,146744904
2019,9,146744922
2019,9,146744925
2019,6,146744926
2019,9,146744691
2019,1,146744753
2019,6,146744765
2019,6,146744788
2019,6,146744664
2019,8,146744690
2019,9,146747374
2019,3,145117310
2019,6,145122313
2019,2,145117385
2019,6,145117400
2019,6,145117436
2019,6,145117437
2019,6,145117440
2019,9,145117469
2019,9,145117524
2019,6,145117555
2019,6,145117556
2019,6,145117557
2019,6,145117350
2019,6,145117399
2019,3,145117351
2019,6,145117298
2019,6,145117475
2019,6,145117487
2019,3,145117503
2019,9,145117505
2019,9,145122319
2019,6,145122321
2019,6,145122320
2019,6,145117341
2019,9,145122344
2019,6,145117396
2019,6,145117413
2019,6,145117454
2019,6,145117459
2019,6,145117463
2019,6,145117462
2019,9,145117530
2019,6,145117533
2019,8,145117558
2019,6,145117600
2019,6,145117599
2019,6,145117629
2019,8,145117628
2019,6,145117648
2019,9,145122412
2019,1,145117669
2019,6,145117670
2019,6,145117673
2019,3,145117689
2019,9,145122459
2019,9,145117706
2019,6,145117705
2019,6,145117712
2019,9,145117716
2019,5,145117722
2019,9,145117723
2019,6,145117726
2019,6,145117727
2019,8,145117730
2019,9,145117737
2019,3,145117738
2019,9,145117743
2019,6,145117745
2019,6,145117749
2019,8,145117753
2019,6,145117757
2019,6,145117756
2019,9,145117758
2019,6,145117760
2019,9,145117766
2019,6,145117767
2019,9,145117787
2019,6,145117798
2019,6,145117800
2019,9,145117804
2019,6,145117805
2019,9,145117809
2019,9,145117813
2019,6,145117814
2019,9,145117817
2019,6,145117821
2019,9,145117824
2019,9,145117826
2019,9,145117829
2019,9,145117830
2019,9,145117833
2019,7,145117842
2019,6,145117842
2019,9,145117852
2019,9,145117860
2019,2,145117871
2019,6,145117879
2019,6,145117878
2019,6,145117885
2019,6,145117889
2019,9,145117897
2019,9,145117900
2019,9,145117899
2019,1,145117903
2019,2,145117904
2019,6,145117909
2019,6,145117916
2019,9,145117919
2019,9,145117918
2019,6,145117922
2019,6,145117921
2019,6,145117926
2019,2,145117930
2019,9,145117940
2019,6,145117942
2019,9,145117944
2019,6,145117954
2019,9,145117955
2019,2,145117960
2019,6,145117964
2019,6,145117969
2019,8,145117970
2019,6,145117980
2019,9,145117984
2019,9,145117987
2019,6,145117994
2019,9,145117999
2019,8,145118009
2019,6,145118011
2019,1,145118016
2019,9,145118024
2019,6,145118032
2019,6,145118042
2019,6,145118044
2019,6,145118047
2019,8,145118049
2019,6,145118049
2019,6,145118050
2019,6,145118057
2019,6,145118059
2019,6,145118060
2019,6,145118064
2019,9,145118070
2019,6,145118074
2019,6,145118073
2019,9,145118085
2019,6,145118091
2019,2,145118092
2019,3,145118105
2019,1,145118117
2019,6,145118128
2019,6,145118129
2019,9,145118135
2019,9,145118155
2019,9,145118163
2019,6,145118176
2019,9,145118194
2019,6,145118195
2019,9,145118197
2019,6,145118206
2019,9,145118216
2019,6,145118218
2019,9,145118221
2019,6,145118224
2019,6,145118228
2019,9,145118229
2019,8,145118249
2019,6,145118249
2019,9,145118250
2019,6,145118253
2019,6,145118254
2019,9,145118256
2019,6,145118258
2019,8,145118268
2019,6,145118277
2019,8,145118278
2019,6,145118298
2019,6,145118304
2019,6,145118307
2019,6,145118338
2019,9,145118339
2019,6,145118344
2019,6,145118346
2019,6,145118348
2019,6,145118347
2019,9,145118355
2019,6,145118360
2019,9,145118364
2019,6,145118365
2019,6,145118385
2019,9,145118397
2019,9,145118413
2019,6,145118417
2019,3,145118428
2019,6,145118428
2019,9,145118429
2019,9,145118435
2019,6,145118438
2019,6,145118437
2019,9,145118454
2019,8,145118457
2019,9,145118456
2019,6,145118474
2019,6,145118478
2019,9,145118483
2019,9,145118482
2019,6,145118487
2019,6,145118489
2019,9,145118499
2019,6,145118500
2019,9,145118515
2019,6,145118518
2019,6,145118533
2019,7,145118540
2019,1,145118583
2019,8,145118597
2019,8,145118601
2019,9,145118608
2019,6,145118614
2019,6,145118628
2019,6,145118630
2019,2,145118638
2019,6,145117368
2019,9,145117376
2019,6,145117283
2019,6,145117282
2019,6,145117397
2019,9,145117439
2019,6,145117442
2019,9,145117347
2019,6,145117362
2019,9,145117373
2019,6,145117383
2019,9,145117382
2019,6,145117407
2019,6,145117418
2019,9,145117429
2019,6,145117446
2019,9,145117465
2019,6,145117471
2019,9,145117481
2019,9,145117482
2019,6,145117490
2019,9,145117531
2019,6,145117543
2019,9,145117552
2019,1,145117553
2019,8,145117578
2019,9,145117596
2019,6,145117609
2019,6,145117612
2019,1,145117611
2019,9,145117630
2019,9,145126197
2019,6,145126196
2019,6,145126194
2019,6,145126209
2019,3,145126208
2019,6,145126220
2019,6,145126219
2019,9,136130193
2019,9,136130224
2019,6,136130262
2019,9,136130313
2019,6,136131707
2019,9,136131714
2019,6,136130335
2019,9,136125194
2019,9,136130417
2019,6,136130424
2019,9,136131839
2019,6,136131859
2019,8,136125378
2019,6,136125378
2019,6,136132007
2019,9,136130667
2019,6,136132044
2019,6,136132072
2019,6,136130703
2019,6,136125428
2019,9,136130740
2019,9,136125469
2019,6,136130754
2019,6,136125524
2019,6,136130801
2019,9,136125539
2019,6,136132206
2019,6,136132219
2019,6,136132220
2019,6,136132298
2019,9,136125627
2019,6,136130959
2019,8,136125161
2019,9,136131802
2019,6,136131854
2019,9,136125364
2019,6,136130750
2019,6,136130767
2019,6,136130947
2019,6,136125655
2019,6,136132342
2019,9,136130186
2019,6,136131569
2019,6,136125077
2019,6,136131614
2019,6,136125119
2019,9,136131688
2019,6,136131772
2019,3,136131782
2019,2,136130514
2019,9,144127724
2019,9,144120668
2019,6,144125082
2019,9,136125380
2019,6,136125404
2019,8,136125416
2019,6,136125468
2019,6,136125513
2019,6,136130826
2019,9,136130845
2019,6,136125580
2019,6,136125384
2019,9,136132024
2019,6,136130682
2019,3,136130688
2019,6,136132078
2019,6,136132126
2019,6,136125526
2019,6,136130822
2019,6,136132217
2019,6,136132221
2019,6,136132222
2019,9,136130639
2019,6,136130661
2019,6,136132071
2019,6,136130711
2019,9,136125447
2019,6,136130811
2019,6,136132212
2019,6,136132211
2019,8,136132345
2019,1,136132400
2019,9,131752507
2019,6,131752512
2019,6,136131973
2019,6,136131972
2019,8,136125388
2019,6,136125394
2019,9,136125420
2019,6,136130819
2019,9,136132252
2019,6,136132274
2019,6,136132271
2019,6,131748532
2019,2,131748549
2019,3,131748635
2019,6,131748658
2019,6,131748718
2019,6,131748717
2019,2,131748799
2019,6,136131770
2019,6,136130378
2019,6,136125205
2019,1,136130418
2019,6,136125106
2019,9,136131650
2019,9,136131851
2019,6,131748347
2019,8,131748428
2019,6,131748511
2019,6,131752436
2019,6,131748787
2019,6,136130746
2019,3,136132132
2019,9,136130762
2019,6,136130879
2019,9,136130322
2019,6,136125182
2019,6,136130442
2019,3,136125367
2019,3,136125368
2019,9,136130691
2019,9,136130734
2019,6,136130914
2019,1,136130971
2019,6,131752306
2019,9,131748448
2019,6,131752380
2019,9,131752462
2019,6,136125049
2019,3,136130145
2019,3,136125053
2019,6,136125053
2019,6,136131547
2019,6,136130229
2019,9,136125162
2019,9,136130304
2019,6,136130314
2019,6,136130315
2019,1,136130363
2019,1,136125262
2019,9,131752325
2019,9,131752329
2019,6,131748506
2019,6,131748570
2019,9,131752423
2019,6,131752531
2019,6,136132082
2019,9,136132096
2019,6,136132224
2019,9,136130153
2019,9,136131637
2019,9,136131649
2019,6,136131648
2019,6,136130295
2019,9,136130307
2019,6,136131711
2019,6,136131726
2019,6,136131737
2019,6,136131736
2019,5,136131738
2019,9,136125200
2019,9,136131809
2019,9,136130429
2019,6,136125234
2019,6,136130465
2019,9,136125379
2019,8,136125390
2019,6,136132018
2019,9,136132052
2019,9,136132058
2019,9,136132057
2019,8,136125412
2019,6,136125412
2019,9,136125439
2019,6,136130753
2019,8,136130774
2019,9,136125495
2019,6,136125515
2019,9,136130829
2019,6,136125589
2019,6,136130897
2019,9,136125619
2019,9,136132301
2019,6,136130911
2019,6,136130958
2019,9,136125661
2019,9,136130976
2019,9,136131552
2019,9,136130187
2019,6,136131680
2019,9,136125188
2019,9,136131834
2019,6,131756989
2019,9,131752460
2019,9,131752464
2019,6,131752473
2019,9,131752515
2019,6,136131990
2019,6,136131989
2019,9,136132032
2019,6,136132099
2019,9,136132181
2019,9,136132230
2019,6,136132336
2019,6,136130956
2019,6,136131556
2019,6,136131751
2019,6,136131752
2019,6,136130360
2019,6,136125210
2019,9,136130644
2019,9,136125433
2019,9,136130732
2019,6,136125450
2019,6,136132270
2019,9,136132296
2019,9,136132015
2019,6,136125400
2019,6,136132091
2019,6,136125517
2019,6,136132176
2019,6,136125574
2019,3,136131013
2019,6,145122331
2019,6,145122332
2019,6,131756931
2019,8,131748435
2019,3,131752299
2019,9,131752366
2019,6,131752404
2019,6,131748560
2019,6,131752499
2019,6,136130159
2019,9,136131537
2019,9,136125065
2019,9,136130441
2019,6,136130463
2019,6,131752440
2019,6,136130140
2019,6,136130139
2019,9,136130180
2019,6,136125076
2019,9,136131603
2019,6,136130230
2019,9,136130309
2019,6,136131725
2019,6,136131775
2019,9,136131829
2019,6,136131645
2019,6,136131835
2019,6,136131608
2019,6,136131674
2019,8,136125241
2019,6,136131846
2019,5,136132030
2019,9,136132276
2019,6,136131510
2019,8,136131578
2019,1,136131875
2019,6,136130713
2019,8,136132103
2019,6,136132365
2019,6,136125067
2019,6,136125085
2019,9,136125120
2019,6,136131661
2019,9,136125177
2019,8,131756914
2019,6,131756933
2019,6,131756968
2019,6,131756975
2019,9,131756996
2019,6,131757067
2019,6,131757105
2019,6,131757203
2019,6,131757215
2019,6,131757222
2019,3,131757221
2019,9,131757238
2019,2,131757283
2019,6,136125568
2019,9,136130761
2019,6,136130123
2019,6,136125084
2019,2,136130252
2019,1,136130254
2019,6,136130289
2019,4,136131686
2019,6,136132003
2019,6,136125409
2019,6,136132061
2019,9,136132085
2019,6,136132100
2019,9,136125487
2019,9,136130844
2019,9,136132267
2019,6,136132285
2019,6,131748375
2019,6,131748396
2019,6,131748400
2019,9,131748408
2019,6,131748410
2019,9,131748416
2019,6,131748517
2019,1,131748667
2019,9,131748726
2019,6,131748744
2019,9,131752528
2019,1,131757269
2019,6,131756970
2019,6,131756971
2019,6,131757008
2019,6,131748491
2019,3,131757060
2019,6,131757060
2019,6,131757126
2019,3,143135556
2019,8,143135583
2019,1,143135587
2019,6,143135602
2019,9,143135607
2019,9,143135618
2019,6,143135638
2019,3,143135637
2019,9,143135653
2019,3,143135533
2019,3,143125928
2019,3,143125927
2019,6,143135570
2019,8,143125956
2019,6,143125959
2019,6,143135609
2019,6,143135615
2019,9,143135654
2019,6,143135657
2019,6,143135683
2019,9,143135691
2019,6,143125985
2019,6,143125983
2019,6,143135697
2019,9,143135704
2019,6,143135705
2019,9,143135713
2019,6,143135716
2019,9,143135721
2019,9,143135722
2019,9,143135725
2019,8,143135730
2019,6,143135762
2019,6,143135764
2019,6,143135767
2019,6,143135772
2019,6,143135771
2019,9,143135774
2019,9,143135777
2019,6,143135787
2019,6,143135794
2019,6,143135803
2019,6,143135806
2019,9,143135807
2019,6,143135810
2019,6,143135815
2019,9,143135822
2019,6,143135824
2019,9,143135828
2019,9,143135829
2019,9,143135832
2019,6,143135834
2019,9,143135838
2019,6,143135844
2019,9,144125031
2019,9,144120667
2019,6,144125047
2019,9,131752310
2019,9,131756988
2019,6,131748349
2019,6,131748373
2019,9,131756948
2019,6,131757157
2019,8,131757169
2019,8,131757168
2019,6,131757229
2019,6,136132172
2019,9,136130806
2019,9,136130837
2019,9,136132258
2019,9,136125628
2019,3,131757033
2019,6,131757041
2019,1,131748525
2019,6,131757072
2019,9,131757093
2019,9,131757104
2019,6,131757109
2019,6,131757110
2019,8,131756912
2019,6,131752292
2019,6,131757114
2019,8,131752518
2019,3,131757256
2019,6,131757256
2019,1,136130162
2019,9,136131567
2019,6,136131666
2019,9,136125169
2019,9,136131720
2019,6,136125187
2019,6,131757112
2019,6,131757111
2019,6,131757156
2019,6,138485411
2019,4,138485443
2019,9,138485481
2019,9,138500355
2019,5,138500357
2019,3,138501929
2019,3,138501930
2019,9,138501941
2019,9,136125375
2019,9,136132064
2019,9,136130689
2019,9,136130707
2019,6,136125535
2019,6,136130838
2019,3,140571201
2019,9,140571226
2019,9,140571234
2019,9,140568662
2019,9,140571276
2019,9,140571281
2019,9,140571339
2019,6,140568771
2019,9,142129438
2019,6,142129507
2019,6,142129508
2019,6,142129517
2019,6,142129543
2019,6,142129555
2019,9,142129607
2019,9,142129627
2019,6,142129641
2019,9,142129668
2019,1,140561116
2019,9,140561142
2019,9,143125885
2019,9,143125945
2019,6,143136483
2019,6,140568535
2019,1,143125899
2019,9,140568502
2019,9,131752340
2019,6,131752342
2019,9,131752409
2019,6,131752479
2019,6,131748775
2019,6,131748804
2019,9,136125045
2019,6,136131565
2019,6,136131564
2019,6,136125122
2019,6,136131753
2019,6,136125247
2019,6,136131987
2019,6,136130637
2019,6,136125365
2019,6,136132070
2019,9,136130712
2019,9,136132098
2019,6,136130730
2019,7,136125474
2019,6,136132140
2019,6,136132263
2019,6,136125602
2019,6,136130900
2019,9,136132375
2019,6,136132151
2019,7,136125522
2019,6,136130860
2019,9,136130861
2019,8,136125593
2019,9,131748742
2019,6,131748404
2019,6,131752350
2019,9,131757098
2019,11,131748666
2019,6,136131653
2019,9,136130344
2019,9,136130345
2019,6,136125222
2019,6,136130409
2019,9,136130437
2019,2,136131850
2019,6,136131588
2019,6,136130226
2019,9,136131620
2019,6,136131633
2019,6,136125150
2019,2,136125172
2019,9,136125179
2019,6,136131760
2019,3,136131828
2019,6,136131844
2019,6,136125244
2019,1,136125265
2019,3,136130658
2019,9,136132033
2019,9,136125401
2019,6,136130683
2019,6,136130752
2019,6,136125492
2019,6,136132156
2019,6,136132248
2019,6,131752478
2019,6,146744725
2019,9,146744723
2019,6,146747385
2019,3,146744731
2019,6,146744732
2019,9,146744774
2019,6,146744778
2019,9,146744791
2019,9,140561162
2019,6,140568574
2019,6,146747367
2019,6,146744752
2019,9,146744799
2019,9,146744814
2019,9,146744829
2019,6,146755956
2019,6,146755955
2019,3,146744864
2019,3,146744865
2019,9,146744870
2019,6,146744878
2019,6,146744902
2019,6,146744899
2019,6,146744900
2019,3,146744901
2019,3,146755983
2019,6,146744913
2019,9,146744944
2019,6,146744947
2019,6,146744949
2019,6,146744957
2019,6,146744959
2019,6,146744961
2019,6,146744962
2019,1,146744980
2019,9,140568509
2019,9,140571180
2019,9,144120642
2019,9,144125033
2019,6,144127731
2019,6,144127730
2019,9,144127734
2019,6,144125060
2019,9,144125063
2019,3,144125072
2019,6,144125074
2019,3,144125070
2019,6,144125076
2019,6,144125077
2019,9,144125078
2019,6,144125081
2019,9,144125080
2019,6,144127747
2019,6,144127748
2019,6,144127749
2019,6,144125085
2019,6,144125090
2019,6,144125091
2019,9,144125106
2019,9,144125111
2019,9,144125113
2019,3,144125095
2019,6,144127751
2019,6,144125116
2019,9,144125123
2019,9,144125124
2019,9,144125138
2019,6,144125144
2019,9,144125154
2019,6,144125158
2019,9,144125160
2019,9,144125159
2019,9,144125168
2019,9,144125169
2019,6,144125173
2019,6,144125174
2019,9,144125178
2019,6,144125184
2019,9,144125194
2019,6,144125200
2019,1,144125202
2019,6,144125212
2019,9,144125219
2019,1,144125231
2019,5,144125235
2019,9,144125240
2019,6,144125241
2019,6,144125244
2019,9,144125246
2019,6,144125252
2019,9,144120715
2019,9,144125270
2019,9,144125286
2019,9,144125294
2019,9,144125301
2019,9,144125308
2019,9,144125315
2019,8,144125316
2019,9,144125321
2019,9,144125333
2019,6,144125334
2019,9,144125342
2019,9,144125347
2019,6,144125373
2019,6,144125376
2019,9,144125383
2019,9,144125387
2019,6,144125389
2019,6,144125390
2019,6,144125404
2019,6,144125414
2019,6,144125436
2019,6,144125437
2019,6,144125444
2019,6,144125449
2019,7,144125452
2019,9,144125465
2019,9,144125464
2019,9,144125468
2019,6,144125469
2019,9,144125477
2019,6,144125481
2019,6,144125487
2019,9,144125489
2019,1,144125502
2019,9,144125508
2019,9,144125507
2019,6,144125509
2019,6,144125511
2019,9,144125513
2019,6,144125522
2019,9,144125525
2019,9,144125557
2019,9,144125560
2019,9,144125565
2019,9,144125572
2019,9,144125575
2019,9,144125593
2019,6,144125596
2019,9,144125597
2019,8,144125599
2019,9,144125601
2019,6,144125604
2019,5,144125605
2019,6,144125609
2019,9,144125611
2019,9,144125620
2019,6,144125628
2019,9,144125634
2019,9,144125639
2019,6,144125642
2019,9,144125644
2019,6,144125661
2019,9,144125664
2019,6,144125671
2019,6,144125674
2019,6,144125673
2019,2,144125680
2019,2,144125683
2019,9,144125684
2019,6,144125693
2019,6,144125702
2019,9,144125703
2019,6,144125705
2019,6,144125706
2019,9,144125708
2019,9,144125709
2019,9,144125730
2019,6,144125741
2019,9,144125746
2019,9,144125749
2019,5,144125753
2019,9,144125755
2019,6,144125756
2019,7,144125783
2019,6,144125783
2019,6,144125791
2019,9,144125796
2019,6,144125798
2019,9,144125802
2019,5,144125803
2019,9,144125804
2019,9,144125814
2019,6,144125819
2019,6,144125829
2019,6,144125833
2019,6,144125850
2019,8,144125877
2019,1,144125878
2019,9,144125894
2019,6,144125899
2019,8,144125902
2019,6,144125926
2019,6,144125927
2019,6,144125936
2019,3,144125939
2019,6,144125947
2019,6,144125949
2019,9,144125950
2019,6,144125952
2019,6,144125960
2019,6,144125972
2019,6,144125978
2019,6,144125983
2019,6,144125994
2019,9,144125998
2019,9,144126001
2019,9,144126009
2019,6,144126014
2019,6,144126021
2019,6,144126026
2019,9,144126037
2019,9,144126039
2019,9,144126045
2019,6,144126068
2019,3,144126069
2019,6,144126071
2019,9,144126074
2019,6,144126076
2019,6,144126080
2019,6,144126081
2019,9,144126090
2019,2,144126100
2019,3,144126109
2019,9,144126110
2019,6,144126112
2019,6,144126114
2019,6,144126123
2019,6,144126125
2019,6,144126130
2019,2,144126136
2019,9,144126144
2019,9,144126147
2019,6,144126149
2019,9,144126160
2019,6,144126162
2019,6,144126166
2019,6,144126165
2019,9,144126168
2019,6,144131176
2019,9,144131188
2019,9,144131190
2019,6,144131215
2019,6,144131219
2019,6,144131218
2019,6,144131221
2019,9,144131224
2019,9,144131242
2019,6,144131249
2019,6,144131251
2019,5,144131252
2019,5,144131261
2019,6,144131274
2019,6,144131280
2019,6,144131279
2019,7,144131282
2019,6,144131284
2019,6,144131287
2019,6,144131290
2019,6,144131291
2019,6,144131302
2019,6,144131304
2019,6,144131308
2019,6,144131310
2019,6,144131311
2019,1,144131316
2019,6,144131317
2019,6,144131320
2019,9,144131323
2019,9,144131327
2019,6,144131330
2019,8,144131374
2019,8,144131384
2019,2,144131386
2019,1,143125918
2019,6,144127737
2019,6,144125066
2019,6,144120673
2019,6,144120675
2019,9,144125140
2019,3,144127759
2019,6,144127759
2019,9,144120685
2019,9,144120686
2019,6,144120722
2019,6,144120720
2019,9,144120726
2019,1,144120733
2019,9,144120734
2019,9,144120735
2019,9,131752321
2019,6,131748473
2019,6,131748489
2019,9,131748496
2019,9,131748495
2019,9,131748501
2019,6,131748503
2019,6,131748504
2019,6,131748568
2019,6,131748767
2019,9,131748369
2019,9,131756944
2019,9,131748392
2019,6,131752433
2019,6,131748640
2019,6,131748656
2019,5,131757242
2019,6,131752302
2019,6,131752303
2019,6,131748476
2019,9,131752425
2019,6,136125052
2019,6,136125105
2019,6,136125144
2019,2,136131699
2019,3,136125207
2019,9,136131526
2019,9,136125063
2019,6,136130178
2019,9,136125074
2019,9,136130184
2019,6,136125083
2019,1,136131594
2019,6,136130928
2019,1,136131518
2019,6,136131618
2019,8,136125123
2019,9,136131628
2019,9,136130245
2019,9,136131733
2019,9,136131811
2019,6,136130696
2019,8,136132327
2019,9,140561151
2019,9,140568543
2019,9,140568542
2019,2,140571218
2019,5,140571218
2019,6,140571218
2019,9,140571266
2019,9,140571289
2019,6,140571297
2019,9,140571305
2019,6,140568728
2019,6,140571314
2019,9,140571357
2019,6,140571360
2019,6,140571361
2019,7,140568834
2019,5,140568834
2019,6,140568834
2019,9,140571369
2019,4,140568859
2019,9,140571394
2019,9,140571407
2019,9,140569015
2019,9,140571429
2019,8,140571431
2019,9,140571436
2019,6,140571487
2019,9,140571494
2019,6,140571503
2019,8,140571529
2019,6,140571542
2019,6,140571596
2019,9,140571613
2019,9,140571616
2019,9,140571619
2019,9,140571635
2019,6,140571643
2019,6,140571644
2019,3,140571646
2019,6,140571648
2019,9,140571650
2019,9,140571651
2019,9,140571654
2019,9,140571667
2019,9,140571668
2019,9,140571683
2019,9,140571702
2019,6,140571703
2019,9,140571716
2019,1,140571733
2019,6,140571750
2019,9,140571755
2019,6,140571767
2019,6,140571766
2019,9,140571774
2019,6,140571782
2019,9,140571799
2019,6,140571816
2019,6,140571820
2019,6,140571819
2019,9,140571834
2019,9,140571835
2019,9,140571846
2019,6,140571899
2019,9,140571906
2019,9,140571914
2019,9,140571916
2019,9,140571923
2019,8,140571936
2019,6,140571938
2019,6,140571944
2019,6,140571949
2019,6,140571954
2019,9,140571963
2019,9,140571972
2019,9,140571974
2019,6,140571981
2019,6,140571982
2019,6,140571984
2019,6,140571983
2019,6,140571985
2019,6,140571988
2019,6,140571991
2019,9,140572004
2019,6,140572034
2019,6,140572039
2019,6,140572038
2019,6,136130182
2019,6,136130292
2019,6,136125176
2019,6,136125175
2019,9,136125372
2019,6,136132008
2019,6,136125510
2019,6,136125578
2019,6,136132114
2019,6,136131522
2019,6,136130146
2019,9,136130214
2019,2,136125170
